first played, last played, playtime/mins, money,jrmcStrI,jrmcDexI,jrmcCnsI,jrmcWilI,jrmcIntI,jrmcCncI
1659576121574,1660265859044,1507601,11774.60,45,130,130,16,185,10
1617389232526,1687976192509,6275205,7554.65,184,63,63,15,10,74
1658497249260,1666775152133,18666,0,10,10,10,15,10,5
1684105650751,1684106863437,12720,0,15,10,10,15,5,5
1661620074533,1685828313819,2767056,0.0,124,56,103,25,175,103
1649601811348,1649603305497,29612,0,15,10,10,15,5,5
1680920789359,1683129612319,3262066,514.0,239,209,210,40,142,26
1684587303188,1684589012886,33784,0.0,10,10,10,15,10,5
1660929615615,1689119617187,75421553,3679630.900,6300,6100,12600,15,500,1700
1674973475873,1674975616588,40100,0.0,15,12,10,15,5,5
1651861108277,1651861777347,12576,0,15,10,10,15,5,5
1688652361704,1688657846848,109272,13247.38863472896814,36,38,20,15,14,5
1682556689622,1682560306029,71362,0.0,15,10,10,15,5,5
1655233159917,1655236290598,62370,0,15,10,10,15,5,5
1550450925912,1654306059536,26312352,91502.060,5000,1500,5000,20,650,1250
1663821529794,1663823730148,43326,0.0,24,10,15,11,7,15
1648917777560,1651461416467,419875,73.0011,37,25,11,17,10,11
1662825856091,1662833690852,130791,0.0,32,10,10,29,10,6
1652721430525,1661578159102,92015,0.0,36,10,10,16,16,5
1629398494451,1671926749071,1220915,162.0,100,76,173,42,125,32
1685863022999,1685878007649,298740,0.0,15,20,10,10,15,10
1664237253311,1664237498496,3464,0,15,10,10,15,5,5
1665961139157,1665962824967,32941,0,10,14,10,10,10,10
1686394074445,1686409178326,247193,0.0,26,20,16,15,10,14
1685853282329,1685856339886,4040538,0,23,33,13,7,10,10
1671907473080,1671907576094,1984,0,10,10,10,15,10,5
1601065386746,1687822234073,5542395,134.25685696244982095,17000,12000,18000,105,3000,4000
1641246105456,1677466462560,6812830,18856.705,1700,800,1200,115,325,400
1662136130325,1667662795322,5981,0,15,10,10,15,5,5
1676158804487,1676159302333,9593,0,10,10,10,15,10,5
1616464090301,1673102200866,3564633,2564.800,96,101,96,25,137,54
1669759935280,1671690592523,1714018,5732.895,500,500,500,150,1000,500
1663323701633,1663392203608,233047,89.55,40,25,39,15,50,5
1673295102431,1673306895336,172619,0.0,33,16,37,15,5,5
1618344940156,1684018816212,20360657,110.0,300,260,600,15,450,150
1674433196766,1674433569262,6982,0,15,10,10,15,5,5
1688571789447,1688635545279,287902,0.0,35,15,15,20,20,10
1686573404842,1686646886186,37859,0.0,10,15,9,7,10,10
1629275043762,1660575368045,1257171,0.0,70,46,20,20,70,22
1657314866100,1657342309329,122303,0.0,23,15,11,20,10,5
1652149510036,1658383180808,877399,895.0,106,40,44,15,52,11
1667565482773,1667565925457,7953,0,15,10,10,15,5,5
1672460259908,1672460714015,7455,0,15,10,10,15,5,5
1670453077693,1670458955681,116315,0.0,20,12,17,15,10,5
1656777940841,1656778590747,12912,0,15,10,10,15,5,5
1653695194182,1653755952103,148112,0.0,100,100,200,20,275,150
1663625825935,1664027996376,98295,0.0,26,13,15,17,10,10
1662068523485,1688114469114,12583358,5162.0,700,700,600,700,450,800
1648999390985,1674397626171,24706,0,18,10,14,15,12,8
1659646824878,1667674861373,280998,0.0,16,12,10,15,20,5
1659882725839,1659883869198,18034,0,10,10,10,10,10,10
1655854774089,1655856282028,29538,0,20,12,15,15,13,6
1684234357587,1684284903932,337763,0.0,48,16,24,10,40,20
1596217428128,1653531054523,2660649,0.0,73,20,75,33,120,41
1647487119133,1685847723062,1415610,10976.0,108,85,32,48,46,28
1673586589379,1675096504763,30523,0.0,15,10,10,15,6,5
1669227083568,1669327655853,506126,0.0,104,29,26,20,26,7
1680807739899,1680811516348,74934,0.0,13,5,15,10,5,16
1662929832148,1663102841722,51043,0.0,30,20,10,16,7,7
1663419142713,1663419609014,9151,0,15,10,10,15,5,5
1661695057858,1661695996374,18360,0,10,10,10,15,10,5
1680514895673,1680514951440,1053,0,15,10,10,15,5,5
1659219582290,1663713143451,3783306,1200.950,270,196,196,71,267,226
1649280521803,1681934358745,5166510,7066.0,1482,1000,1001,15,340,145
1661049237953,1661669630365,71866,0.0,15,10,10,15,5,5
1650025942354,1664041384214,4523571,96011.530,230,220,240,30,263,240
1683311366951,1683313675388,45982,0,15,10,10,16,12,5
1659133659900,1659141838810,154688,92.0,23,20,10,15,13,10
1677385071662,1677385321912,4618,0,15,10,10,15,5,5
1681716169954,1681716344140,3153,0,15,10,10,15,5,5
1576478517261,1689132081189,87538640,784.625,60100,68281,81400,857,8707,48000
1649505150444,1651417668452,186656,0.0,20,11,12,15,55,5
1587853211260,1658287710232,12934221,0.0,1258,1152,1274,280,325,412
1670336338506,1682249269345,6270310,1396.52,550,450,500,70,315,350
1653462155062,1661293762035,2863422,1178.989,18,17,145,219,130,103
1660284217726,1660284948349,13701,0,10,10,10,15,10,5
1658946613603,1658956926713,119724,0.0,15,10,10,15,10,5
1672545345075,1687826199412,7940192,62.00,5000,5000,5000,50,1000,1000
1638936697239,1675575230609,2402976,3709.48,149,90,100,25,150,72
1667416707375,1671216769865,449739,0.0,120,50,50,20,100,25
1671771960228,1686788261911,2373787,447.32,97,101,197,21,225,30
1653042617598,1653117292494,214509,0.0,10,20,10,10,10,10
1673420292209,1673420391421,1895,0,10,10,10,15,10,5
1659474630725,1659477604137,56484,0,21,15,12,15,15,7
1672711963691,1672713190905,1545159,348.0,15,10,10,15,5,5
1656567585174,1656572434283,94637,0.0,15,10,10,25,5,9
1649004457232,1649020078569,306525,0.0,30,31,15,17,17,17
1664121363102,1689162654607,96384334,100951340.70,22000,22100,22100,10,1220,11000
1675485634316,1675487271916,31691,0.0,10,10,11,15,10,5
1666822658553,1682465081771,3907933,1452.0,30,56,21,16,70,27
1663722033966,1663722246680,12862,0,15,10,10,15,5,5
1664661658629,1666455787704,8696,0,15,10,10,15,5,5
1530564079914,1689095354695,62958391,1060713.677688672557982410000000000,41000,32000,50000,2000,3000,15000
1639716069036,1686014282683,171183,0.0,44,21,10,15,9,5
1654289233252,1655266324592,40074,0,15,10,10,15,5,5
1664388525369,1664390238077,47156,0,15,10,10,15,5,5
1684721176044,1684722310355,22547,0,15,10,10,15,5,5
1655388432636,1655424762722,501341,148.0,43,43,62,15,85,15
1599688078920,1658641878699,3621452,34263.0,43222,35000,39124,15,6105,5347
1611519107835,1688420803360,29647206,5158717.0,100,24000,24000,24000,2000,24002
1472699643396,1688432463661,98343475,467489.88,100000,80296,91000,19010,25000,40750
1662283086924,1662283634329,10859,0,10,5,15,10,5,15
1653438456046,1653439947423,28859,0,15,10,10,15,5,5
1661481352818,1685698716382,3010141,556.5,240,240,255,15,255,86
1664693700446,1664695511956,32272,0,15,10,10,15,5,5
1657109938627,1657411347501,98164,0.0,32,15,12,17,10,10
1654653308075,1654654613510,25553,0.0,15,15,14,15,5,5
1479379512930,1688826868941,54814656,95928.385,24506,18928,52820,23,3637,8032
1656426073217,1656426634720,11138,0,15,10,10,15,5,5
1662324991542,1663514891848,2673747,753.325,11,13,15,17,17,5
1679299904852,1682859229502,1713811,26956.0,394,197,394,15,210,98
1636603051346,1671074824930,2398906,70.15,270,250,182,106,130,80
1663852162111,1663852868367,13545,0,15,10,10,15,5,5
1666355170281,1683932261550,165304943,10.0,10,10,10,10,10,10
1676577423979,1676637698835,1244146,0.0,30,13,18,15,13,5
1652113820906,1652128290271,285641,0.0,15,12,11,16,60,5
1660896037737,1685815894355,10665546,29088.50,1540,1078,2200,100,1000,300
1647289521516,1665149966136,3569346,1053.05,105,105,80,25,102,50
1677989350542,1677989631446,5545,0,10,10,10,15,10,5
1663114833140,1663827977789,1852929,2073.25,101,84,206,15,165,101
1677199959363,1677205355624,106018,0.0,31,13,14,15,15,5
1674100534894,1675640796551,3414992,1274.0,5,5,500,1600,175,1580
1663715920369,1663717905643,38484,0,10,5,15,10,5,15
1677469347526,1677539160256,123494,0.0,10,15,15,16,20,10
1628887900881,1654452999134,529711,0,26,20,25,27,30,20
1660834396604,1660835190221,15031,0,15,10,10,15,5,5
1651334664731,1651437618194,988686,0.0,106,35,120,15,135,80
1689124783050,1689137429375,192313,163.0,30,13,13,19,17,14
1627331592182,1682122471653,18154604,95313.0,5750,6000,5000,15,860,2550
1679961527183,1679962187173,12913,0,15,10,10,15,5,5
1645189390663,1686070999163,20912351,709363.921,7500,6600,8110,890,2125,1500
1637022430615,1686187820787,142039,0.0,20,40,20,15,50,10
1650549809206,1674141747559,425660,4.0,35,20,21,15,15,15
1654866300183,1654866893665,11744,0,15,10,10,15,5,5
1656209813773,1656215978904,122899,0,10,5,15,10,5,15
1683495829535,1683654576036,183545,0.0,14,14,14,15,10,6
1683382682291,1683382809995,2444,0,15,10,10,15,5,5
1646574374666,1682250865700,4292462,0,10,10,10,25,45,10
1663976777861,1665179388265,63599,0,10,5,15,10,5,15
1664300506064,1676003770815,2868194,137.0,230,200,121,101,108,101
1521655142100,1687070561006,48621607,81022.448,11705,11705,23410,115,2275,2005
1687912033912,1688060445324,477749,0.0,41,10,10,15,15,5
1656038184264,1656361498206,1070674,0.0,100,60,60,26,55,11
1638992603485,1685774276251,10577229,48322.950099899999999,160,200,400,15,20,10
1680649441914,1680725258203,59715,0.0,10,10,10,15,17,5
1668196097373,1668197109049,19180,0,15,10,10,15,7,5
1635340358428,1683747415596,439205,0.0,27,13,18,15,20,11
1635103119517,1681451082393,1445480,0,15,10,10,15,15,5
1681438217654,1681440265839,26993,0.0,15,10,10,15,5,5
1669699608400,1669699806063,3898,0,10,10,10,10,10,10
1654906793739,1654912790270,68402,0,10,5,15,10,5,15
1683262131686,1683262589187,8864,0,10,15,8,7,10,10
1679402906547,1679403304561,1951997,0,15,10,10,15,5,5
1650376933285,1650379408339,46392,0,15,11,12,15,6,8
1688438272422,1688467683591,330295,0.0,30,30,25,30,25,15
1651968225562,1659993906185,228806,0.0,20,10,20,15,25,5
1683053168411,1683053850062,13492,0,15,10,10,15,5,5
1635599051400,1659369428673,2076246,0.0,70,70,70,50,140,110
1588521058845,1657047321595,6487513,0,313,312,400,67,280,210
1656519237343,1656521327720,41178,0.0,11,10,10,15,11,5
1607158019268,1687866613680,19195413,575.00,4500,1100,5900,80,590,400
1663373765480,1663373796478,526,0,15,10,10,15,5,5
1667225177641,1675152102581,2319795,284.0,100,150,100,15,145,50
1657473781866,1657474207548,8383,0,15,10,10,15,5,5
1654457683555,1655046270388,710615,0.0,35,15,25,15,12,5
1457838162333,1686097376835,170266156,569684.0121156644492000000000000001,26350,22000,45000,34800,10000,29620
1569149097578,1656083065469,2745967,0,324,298,255,15,240,119
1673032036753,1675659714613,4085081,86650.0,1420,1430,2130,10,380,200
1626457221711,1685195649506,630964,0.0,50,50,58,50,50,49
1641948994408,1687739012514,3998545,283.70,340,120,270,15,170,140
1658781851650,1689169548842,7370545,543906.0,1300,1400,1400,15,260,430
1648944716637,1648945240795,8904,0,10,10,10,10,10,10
1672314331196,1672330604455,85496,0.0,16,15,15,15,15,15
1655557190826,1673945752326,20212,0.0,15,10,10,15,5,5
1686254562804,1686256357153,35425,0.0,27,10,11,15,5,5
1657646830524,1658171052045,1256243,317.0,144,71,112,18,100,33
1643650316930,1689053383292,5833635,132381.5,10,4075,6065,2833,1015,1940
1671141657325,1671143167743,554112,14.0,20,10,10,15,10,5
1671283237809,1671292091007,16879,0,15,10,10,15,5,5
1680825970272,1680826969207,17417,0,15,10,10,15,5,5
1662793757767,1662801555161,141287,0.0,17,18,11,15,12,6
1665712053589,1665718059961,114862,0.0,12,8,15,10,12,15
1669909889691,1669910357495,6726,0,15,10,10,15,5,5
1662424482786,1666877477151,148132,17.0,10,5,15,10,5,15
1655992232276,1656017406842,485208,0.0,30,20,20,15,30,23
1650473151009,1686605084668,687670,32.5,55,35,50,15,90,11
1650476412994,1650483156098,106140,0.0,28,15,12,17,12,5
1650450297580,1653079092125,2697587,353157.0,380,380,490,120,320,320
1685302214530,1685359481232,34375,0.0,15,10,10,15,5,5
1673828997989,1674082090878,219131,0.0,30,25,25,21,20,25
1686409460010,1686942421632,4118954,42400.87,270,257,270,25,185,101
1619296324780,1664896034777,4696151,9.281432703491956481,11,14,14,14,74,18
1673700313164,1673701843845,29935,0.0,19,10,10,15,5,5
1652033736372,1652207548473,91985,0.0,20,10,17,15,5,7
1661546866674,1662670150692,82083,0.0,16,10,10,15,5,5
1662993075300,1689126265235,4287674,0.0,233,233,120,20,210,108
1654421657747,1654886773480,410487,1201.10,56,60,50,19,35,5
1662952956568,1662953147537,3717,2500,15,10,10,15,5,5
1672975046327,1672975644914,20256,0,16,10,10,15,5,5
1653776043814,1653777628276,30771,0.0,15,11,10,15,10,5
1656108354782,1682371812509,734981,1897.0,39,30,35,35,25,30
1685912631828,1688643679416,7971259,3687.1,1250,1250,1250,250,600,350
1652185393225,1652440479658,77253,0.0,14,14,24,15,10,10
1661710036894,1661728096836,77921,0,10,10,10,15,15,5
1663002556447,1663002912328,6843,0,15,10,10,15,5,5
1590607777506,1663286917794,418019,0,27,10,13,15,14,5
1657906145703,1658622369053,386034,9204.0,30,30,38,15,5,5
1650492499678,1650495042561,34962,0,15,10,10,15,5,5
1652361057299,1652385317474,14609,0,15,10,10,15,5,5
1658476190349,1658513547515,24842,0,15,10,10,15,5,5
1653939157116,1654279174827,206393,36.5,40,25,20,19,20,8
1665257578341,1665258353275,15370,0,15,10,10,15,5,5
1676656103650,1679708949095,2888545,2625.0,10,15,40,4300,260,3000
1657426468359,1657426933308,9063,0,10,10,10,15,10,5
1635462070545,1689157549368,27388467,48467.500,5,8000,16500,10800,1500,11000
1662791818409,1673764421271,59470,0.0,15,10,12,15,20,8
1658519524490,1658520923112,25922,0,15,10,10,15,5,5
1682887595562,1683544940005,19789025,37829.0,300,185,300,10,140,32
1674027460814,1674029211625,34692,0.0,18,10,10,15,5,5
1651183542974,1665513769430,167438,0.0,42,34,36,18,23,20
1656224931186,1656650746301,109466,0.0,30,10,27,10,21,15
1674776712986,1674779351225,32334,0,16,10,10,15,5,5
1655857022279,1672268369373,3135435,0.0,902,585,521,450,398,538
1650752311862,1651004344145,466288,0,17,10,15,20,40,15
1681599500686,1681602055273,43340,0,16,10,10,15,10,5
1686222687351,1686224964306,44483,0.0,25,10,10,15,5,5
1665598554692,1674372997423,4667238,1786.5663373742864405,5,100,800,1010,610,1010
1653741401815,1664025775249,177887,8.0,17,7,16,10,10,16
1590834505807,1687665566481,11292648,770.000,1600,1720,3600,1070,710,1138
1671246239196,1671247133644,16758,0,10,10,10,15,10,5
1598590154064,1688428689786,40660126,6515521.69894722742923,46000,20000,44000,55,3500,14000
1682724418855,1682731964287,147675,0.0,7,10,8,10,30,19
1670855121794,1670855413620,4919,0,15,10,10,15,5,5
1580884222734,1684528575899,15906132,0.0,246,174,350,50,193,96
1661437173490,1683841172963,2539644,4813.95,506,156,722,15,155,111
1661815555553,1661815986081,8009,0,10,10,10,15,10,5
1631997029052,1661106756331,3433326,3888.490,127,36,158,15,140,24
1663749472709,1670862254458,42502,0.0,15,10,10,15,5,5
1461311252662,1650852918331,10861806,0,20500,12000,25000,15,2000,6000
1647084402320,1664651052042,28148226,0.0,10,5,15,10,5,15
1663886697651,1663973877644,22142,0.0,10,5,15,10,5,15
1673225681111,1673226666211,19618,0,10,5,15,10,5,15
1661288017393,1661357551755,197867,0.0,23,11,12,15,38,5
1670098050715,1675730495162,7366459,14.5,55,48,175,55,220,60
1663154216139,1663394082040,88886,0.0,15,10,10,15,7,5
1662779900893,1687665955572,8602929,99176.0,39975,25,80500,15,6275,19000
1653159616336,1665107448151,290848,0.0,19,26,27,15,22,13
1654851812756,1654853977570,42613,0.0,10,10,17,15,10,5
1629491643131,1657657009095,694398,872.99,100,30,60,20,80,20
1655782723926,1657595868010,3361485,3747.625,451,405,520,10,285,214
1657636334896,1657638580113,44734,0.0,15,10,10,20,10,5
1664779611475,1688781010213,45300,0.0,23,10,10,15,5,5
1688686927249,1688909024579,513217,7717.5,34,28,21,15,11,10
1673403805523,1673573867722,102190,0.0,13,5,15,10,16,15
1662313199390,1664046002164,814886,14.19,15,10,10,15,5,5
1680985437694,1682675469569,5358687,76071.00,1100,1000,1000,100,480,800
1662931993213,1662932822977,15642,0,10,10,10,15,10,5
1661160060204,1680094227412,11563846,2272.99,6500,6730,6800,15,1010,1317
1680206622624,1680210224133,33203,0.0,25,10,10,15,5,5
1662803705769,1662812100928,142129,0.0,16,14,13,15,12,12
1681224044374,1689061474768,12047902,3828.5,5000,6000,9000,55,2000,3000
1634059520192,1654723692810,148453,0.0,36,16,20,15,20,5
1658947688277,1659819453292,84662,0.0,18,12,20,15,13,5
1679158471373,1679160086522,27776,0,15,15,10,15,5,10
1671212948456,1682366673512,347058,0.0,42,20,20,10,27,15
1638112541329,1657015447357,1821440,9468.0,140,106,101,21,265,43
1670019309857,1670020254773,18652,0.0,10,10,10,15,10,5
1663412862969,1663419449262,129001,14.0,15,10,19,15,5,14
1672603614297,1672605756672,42503,0.0,12,10,10,15,10,5
1674168926681,1678121053087,1757591,1409.0001,433,510,400,10,210,216
1681018712072,1681019306211,11523,0,15,10,10,15,5,5
1652854033188,1652861628073,148309,0.0,18,10,20,15,18,9
1631351569341,1655063808739,1713206,0.0,58,38,90,15,137,30
1667041578225,1683041928756,22188826,733.3184269688,23480,22888,31844,10,2400,11405
1636048245617,1652751971818,186753,0.0,42,10,20,15,9,15
1667865916002,1667866545080,12271,0,15,10,10,15,5,5
1654982866744,1654986603854,74491,0.0,15,10,10,15,5,5
1650663232647,1650663909728,11543,0,15,10,10,15,5,5
1651950382197,1685207557172,197358945,33429.14,29400,29400,39400,1000,6600,11400
1633184649258,1685301853785,22824195,2492.583408006159974,21000,21000,20000,15,1700,4200
1674078406597,1674080651151,41191,0.0,10,10,10,15,10,5
1654445242752,1655130446288,897398,0.0,32,28,15,20,27,14
1655079910569,1680895510438,2338322,0.0,250,150,227,15,145,150
1685069952272,1685460662993,109825,0.0,26,15,13,14,10,12
1666551399719,1666553776787,44202,0.0,11,5,15,10,8,15
1649454916017,1686847281052,91148,0.0,22,10,10,15,10,5
1656180345576,1665351917236,493090,0.0,21,33,25,16,45,10
1666639372861,1672074803097,32884,0.0,14,5,15,10,5,15
1660240198089,1660247535617,114026,0.0,33,18,17,17,25,7
1655325246964,1688970029056,230631,0.0,20,25,18,14,14,15
1673604947271,1673605455561,10005,0,10,10,10,15,10,5
1683778865406,1683783543511,92882,0.0,19,17,13,14,13,10
1677546178766,1677609431728,19414,0.0,10,10,12,15,10,7
1678619576409,1681545653696,30333,0,10,5,15,10,5,15
1634936705514,1667509500869,16258,0,16,11,12,15,5,5
1666756425140,1666762124466,111403,0.0,33,36,10,15,14,5
1686628768761,1686773274230,1165898,0.0,25,21,16,16,14,10
1660235470241,1660237847648,23473,0.0,15,10,10,15,5,5
1677021419314,1677022487856,21175,0,16,11,10,15,5,5
1688157894659,1688507058364,581009,0.0,50,50,50,32,50,42
1660003362022,1660011970873,158999,0.0,40,30,50,15,20,30
1651246097167,1651257691369,58974,0.0,20,10,25,15,11,14
1659884435210,1666790809925,27670,0,15,10,10,15,5,5
1687732531018,1687734239711,33375,0.0,12,10,10,15,10,5
1683598114395,1683951064362,25317,0,13,10,13,19,13,5
1676307573612,1676310106864,50311,0,16,10,10,15,5,5
1644571465742,1686158874111,4322141,602.0,100,51,32,15,100,20
1656291174131,1658267121828,98057,0.0,11,10,10,15,10,5
1662343931831,1662504807321,817180,45.0,84,22,15,15,21,5
1655224080735,1655582757633,153851,0.0,45,15,20,10,6,15
1666974858036,1666976306069,28727,0,15,10,10,15,6,5
1661574848820,1661873644968,462284,0.0,15,12,11,15,10,5
1672561253092,1675055503858,4197812,146403.860,143,85,100,72,190,80
1660853774274,1660853907170,1974,0,15,10,10,15,5,5
1665774344547,1665954081402,19838,0,15,10,10,15,5,5
1688051631530,1688547641685,104483,0.0,25,15,20,16,10,5
1680905161852,1680906995143,14276,0.0,10,10,10,10,10,10
1666431137483,1666436856729,65130,0.0,15,10,10,15,5,5
1653396437126,1653400395522,178611,0.0,15,10,10,15,6,5
1539440696143,1681846210927,87431926,766548.19620881284033,50000,30000,100000,349,9245,34000
1587852709021,1688961948712,83356212,297029.65614231707998,13245,22635,50700,13170,5530,15392
1671713037855,1671714147393,21858,0,17,11,10,15,5,5
1673371995142,1673373203571,23868,0,15,10,10,15,7,6
1663568372441,1674619451585,163353,0.0,10,10,10,15,10,5
1629593829122,1662921527090,2164996,140.89,1000,1000,1023,15,675,700
1666390121765,1666391662850,30705,0,15,10,10,15,5,5
1668782056156,1668784096729,40486,0.0,15,10,10,15,5,5
1680998130314,1680998668658,10416,0,15,10,10,15,5,5
1674893561275,1675556834154,12239691,5474.705,99,81,160,42,260,63
1612298833827,1683522836256,14510876,100576.00366717729789401,4120,4120,4110,36,630,811
1673712164233,1673712652842,1673155,839.00,15,10,10,15,5,5
1591004369288,1689070061740,40972269,124560.63,56000,20000,76000,15,5495,15000
1670103435384,1671915037466,2221635,0.0,47,55,87,15,50,11
1681560474282,1681561900656,14659,0.0,10,10,10,15,10,5
1662221581822,1663613167435,2674887,1238.600072125450807,143,40,200,15,185,20
1683442209860,1683444401555,43248,0.0,17,12,15,15,5,5
1661470827656,1668886498099,46718,0.0,10,5,15,10,5,15
1670214708071,1670611322988,22797858,422032.09,90,168,168,60,250,60
1664081126885,1664082375708,24503,0,10,10,10,15,10,5
1657558429258,1657561055633,29970,0,10,10,10,15,10,5
1660977533451,1661212976026,177745,0.0,20,11,17,16,10,7
1662333584861,1662334124425,10631,0,15,10,10,15,5,5
1670102296700,1670106584151,85452,0,10,10,10,15,10,5
1651590162880,1652186015873,160084,0.0,42,25,15,15,14,6
1669069774430,1670804063478,123385,0.0,10,5,15,10,5,15
1655611075989,1655613755824,52155,8.0,25,10,10,15,5,5
1459025486705,1670921125484,2112481,464.0,152,102,175,15,211,57
1636804892167,1663686088918,30606,0.0,21,10,10,15,5,5
1674312341723,1674395807706,33794,0,10,10,10,15,10,5
1664588428234,1668818706290,4171180,1454.515,54,62,50,27,105,30
1679164923018,1679169854108,96091,0.0,15,17,12,15,7,6
